_index,_id,_version,_score,_source.predecoder.hostname,_source.predecoder.program_name,_source.predecoder.timestamp,_source.agent.name,_source.agent.id,_source.manager.name,_source.data.uid,_source.data.gid,_source.data.shell,_source.data.dstuser,_source.data.home,_source.rule.mail,_source.rule.level,_source.rule.pci_dss,_source.rule.hipaa,_source.rule.tsc,_source.rule.description,_source.rule.groups,_source.rule.nist_800_53,_source.rule.gdpr,_source.rule.firedtimes,_source.rule.mitre.technique,_source.rule.mitre.id,_source.rule.mitre.tactic,_source.rule.id,_source.rule.gpg13,_source.decoder.parent,_source.decoder.name,_source.full_log,_source.input.type,_source.@timestamp,_source.location,_source.id,_source.timestamp,_source.data.dpkg_status,_source.data.package,_source.data.arch,_source.data.version,_source.data.sca.scan_id,_source.data.sca.check.result,_source.data.sca.check.remediation,_source.data.sca.check.compliance.cis_csc_v8,_source.data.sca.check.compliance.hipaa,_source.data.sca.check.compliance.nist_sp_800-53,_source.data.sca.check.compliance.mitre_tactics,_source.data.sca.check.compliance.mitre_techniques,_source.data.sca.check.compliance.cis,_source.data.sca.check.compliance.cmmc_v2.0,_source.data.sca.check.compliance.iso_27001-2013,_source.data.sca.check.compliance.mitre_mitigations,_source.data.sca.check.compliance.pci_dss_v4.0,_source.data.sca.check.compliance.soc_2,_source.data.sca.check.compliance.pci_dss_v3.2.1,_source.data.sca.check.compliance.cis_csc_v7,_source.data.sca.check.description,_source.data.sca.check.id,_source.data.sca.check.title,_source.data.sca.check.rationale,_source.data.sca.check.command,_source.data.sca.type,_source.data.sca.policy,_source.rule.cis_csc_v8,_source.rule.nist_sp_800-53,_source.rule.mitre_tactics,_source.rule.mitre_techniques,_source.rule.cis,_source.rule.iso_27001-2013,_source.rule.mitre_mitigations,_source.rule.soc_2,_source.rule.cis_csc_v7,_source.data.sca.check.file,_source.data.sca.check.references,_source.data.sca.check.directory,_source.previous_output,_source.previous_log,_source.syscheck.uname_after,_source.syscheck.mtime_after,_source.syscheck.size_after,_source.syscheck.gid_after,_source.syscheck.mode,_source.syscheck.path,_source.syscheck.sha1_after,_source.syscheck.gname_after,_source.syscheck.uid_after,_source.syscheck.perm_after,_source.syscheck.event,_source.syscheck.md5_after,_source.syscheck.sha256_after,_source.syscheck.inode_after,_source.syscheck.md5_before,_source.syscheck.sha256_before,_source.syscheck.mtime_before,_source.syscheck.changed_attributes,_source.syscheck.sha1_before,_source.syscheck.size_before,_source.syscheck.inode_before,_source.data.sca.score,_source.data.sca.total_checks,_source.data.sca.file,_source.data.sca.policy_id,_source.data.sca.invalid,_source.data.sca.description,_source.data.sca.passed,_source.data.sca.failed
wazuh-alerts-4.x-2026.01.23,j4Ed7ZsBlRQmCRKOdifT,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure lockout for failed password attempts is configured.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",80, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:37.614",sca,1769209057.512936,"Jan 23, 2026 @ 17:57:37.614", , , , ,1521831292,failed,Edit the /etc/pam.d/common-auth file and add the auth line below: auth required pam_tally2.so onerr=fail audit silent deny=5 unlock_time=900 Edit the /etc/pam.d/common-account file and add the account lines bellow: account requisite pam_deny.so account required pam_tally2.so., , , ,TA0006,"T1110,T1110.001,T1110.003",4.4.2, ,A.9.2.6,M1027, , , ,16.7,Lock out users after n unsuccessful consecutive login attempts. The first sets of changes are made to the PAM configuration files. The second set of changes are applied to the program specific PAM configuration file. The second set of changes must be applied to each program that will lock out users. Check the documentation for each secondary program for instructions on how to configure them to work with PAM. - deny=n - n represents the number of failed attempts before the account is locked - unlock_time=n - n represents the number of seconds before the account is unlocked - audit - Will log the user name into the system log if the user is not found. - silent - Don't print informative messages. Set the lockout number and unlock time in accordance with local site policy.,19138,Ensure lockout for failed password attempts is configured.,Locking out user IDs after n unsuccessful consecutive login attempts mitigates brute force password attacks against your systems., ,check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0, , ,"[""TA0006""]","[""T1110"",""T1110.001"",""T1110.003""]","[""4.4.2""]","[""A.9.2.6""]","[""M1027""]", ,"[""16.7""]","[""/etc/pam.d/common-auth""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.23,lYEd7ZsBlRQmCRKOdifT,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure password expiration is 365 days or less.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",84, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:37.672",sca,1769209057.537341,"Jan 23, 2026 @ 17:57:37.672", , , , ,1521831292,failed,Set the PASS_MAX_DAYS parameter to conform to site policy in /etc/login.defs : PASS_MAX_DAYS 365 Modify user parameters for all users with a password set to match: # chage --maxdays 365 <user>.,5.2, , ,TA0006,"T1078,T1078.001,T1078.002,T1078.003,T1078.004,T1110,T1110.001,T1110.002,T1110.003,T1110.004",4.5.1.2,IA.L2-3.5.7,A.9.4.3,M1027,"2.2.2,8.3.5,8.3.6,8.6.3",CC6.1, ,4.4,The PASS_MAX_DAYS parameter in /etc/login.defs allows an administrator to force passwords to expire once they reach a defined age.,19142,Ensure password expiration is 365 days or less.,"The window of opportunity for an attacker to leverage compromised credentials or successfully compromise credentials via an online brute force attack is limited by the age of the password. Therefore, reducing the maximum age of a password also reduces an attacker's window of opportunity. It is recommended that the PASS_MAX_DAYS parameter does not exceed 365 days and is greater than the value of PASS_MIN_DAYS.", ,check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0,"[""5.2""]", ,"[""TA0006""]","[""T1078"",""T1078.001"",""T1078.002"",""T1078.003"",""T1078.004"",""T1110"",""T1110.001"",""T1110.002"",""T1110.003"",""T1110.004""]","[""4.5.1.2""]","[""A.9.4.3""]","[""M1027""]","[""CC6.1""]","[""4.4""]","[""/etc/login.defs""]",https://www.cisecurity.org/white-papers/cis-password-policy-guide/, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.23,loEd7ZsBlRQmCRKOeCfJ,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure inactive password lock is 30 days or less.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",85, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:37.695",sca,1769209057.540950,"Jan 23, 2026 @ 17:57:37.695", , , , ,1521831292,failed,Run the following command to set the default password inactivity period to 30 days: # useradd -D -f 30 Modify user parameters for all users with a password set to match: # chage --inactive 30 <user>.,5.2, , ,TA0001,"T1078,T1078.002,T1078.003",4.5.1.4,IA.L2-3.5.7,A.9.4.3,M1027,"2.2.2,8.3.5,8.3.6,8.6.3",CC6.1, ,4.4,User accounts that have been inactive for over a given period of time can be automatically disabled. It is recommended that accounts that are inactive for 30 days after password expiration be disabled.,19144,Ensure inactive password lock is 30 days or less.,Inactive accounts pose a threat to system security since the users are not logging in to notice failed login attempts or other anomalies.,"[""useradd -D""]",check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0,"[""5.2""]", ,"[""TA0001""]","[""T1078"",""T1078.002"",""T1078.003""]","[""4.5.1.4""]","[""A.9.4.3""]","[""M1027""]","[""CC6.1""]","[""4.4""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.23,mIEd7ZsBlRQmCRKOeCfJ,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure the number of changed characters in a new password is configured.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",87, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:37.706",sca,1769209057.546180,"Jan 23, 2026 @ 17:57:37.706", , , , ,1521831292,failed,Edit or add the following line in /etc/security/pwquality.conf to a value of 2 or more: difok = 2.,5.2, , , , ,4.5.1.6,IA.L2-3.5.7,A.9.4.3, ,"2.2.2,8.3.5,8.3.6,8.6.3",CC6.1, ,4.4,The pwquality difok option sets the number of characters in a password that must not be present in the old password.,19145,Ensure the number of changed characters in a new password is configured.,"Use of a complex password helps to increase the time and resources required to compromise the password. Password complexity, or strength, is a measure of the effectiveness of a password in resisting attempts at guessing and brute-force attacks. Password complexity is one factor of several that determines how long it takes to crack a password. The more complex the password, the greater the number of possible combinations that need to be tested before the password is compromised.", ,check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0,"[""5.2""]", , , ,"[""4.5.1.6""]","[""A.9.4.3""]", ,"[""CC6.1""]","[""4.4""]","[""/etc/security/pwquality.conf""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.23,noEd7ZsBlRQmCRKOeCfJ,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]","[""164.312(b)""]","[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure systemd-journal-remote is enabled.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",90, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:37.794",sca,1769209057.564701,"Jan 23, 2026 @ 17:57:37.794", , , , ,1521831292,failed,Run the following command to enable systemd-journal-remote: # systemctl --now enable systemd-journal-upload.service.,8.2,164.312(b),AU-7,TA0040,"T1070,T1070.002,T1562,T1562.006",5.1.1.1.3,AU.L2-3.3.1,A.12.4.1,M1029,"10.2.1,10.2.1.1,10.2.1.2,10.2.1.3,10.2.1.4,10.2.1.5,10.2.1.6,10.2.1.7,10.2.2,5.3.4,6.4.1,6.4.2", ,"10.2,10.3","6.2,6.3","Journald (via systemd-journal-remote) supports the ability to send log events it gathers to a remote log host or to receive messages from remote hosts, thus enabling centralized log management.",19152,Ensure systemd-journal-remote is enabled.,"Storing log data on a remote host protects log integrity from local attacks. If an attacker gains root access on the local system, they could tamper with or remove log data that is stored on the local system.","[""systemctl is-enabled systemd-journal-upload.service""]",check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0,"[""8.2""]","[""AU-7""]","[""TA0040""]","[""T1070"",""T1070.002"",""T1562"",""T1562.006""]","[""5.1.1.1.3""]","[""A.12.4.1""]","[""M1029""]", ,"[""6.2"",""6.3""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.23,qoEd7ZsBlRQmCRKOeCfJ,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]","[""164.312(b)""]","[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure auditd service is enabled and active.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",93, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:37.957",sca,1769209057.604398,"Jan 23, 2026 @ 17:57:37.957", , , , ,1521831292,failed,Run the following command to enable and start auditd: # systemctl --now enable auditd.,8.2,164.312(b),AU-7,TA0005,"T1562,T1562.001",5.2.1.2,AU.L2-3.3.1,A.12.4.1,M1028,"10.2.1,10.2.1.1,10.2.1.2,10.2.1.3,10.2.1.4,10.2.1.5,10.2.1.6,10.2.1.7,10.2.2,5.3.4,6.4.1,6.4.2", ,"10.2,10.3","6.2,6.3",Turn on the auditd daemon to record system events.,19165,Ensure auditd service is enabled and active.,The capturing of system events provides system administrators with information to allow them to determine if unauthorized access to their system is occurring.,"[""systemctl is-enabled auditd""]",check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0,"[""8.2""]","[""AU-7""]","[""TA0005""]","[""T1562"",""T1562.001""]","[""5.2.1.2""]","[""A.12.4.1""]","[""M1028""]", ,"[""6.2"",""6.3""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.23,r4Ed7ZsBlRQmCRKOeCfJ,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure audit logs are not automatically deleted.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",98, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:37.999",sca,1769209057.618735,"Jan 23, 2026 @ 17:57:37.999", , , , ,1521831292,failed,Set the following parameter in /etc/audit/auditd.conf: max_log_file_action = keep_logs.,8.3, , ,TA0005,"T1562,T1562.006",5.2.2.2, ,A.12.4.1,M1047, ,A1.1,10.7,6.4,The max_log_file_action setting determines how to handle the audit log file reaching the max file size. A value of keep_logs will rotate the logs but never delete old logs.,19169,Ensure audit logs are not automatically deleted.,"In high security contexts, the benefits of maintaining a long audit history exceed the cost of storing the audit history.", ,check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0,"[""8.3""]", ,"[""TA0005""]","[""T1562"",""T1562.006""]","[""5.2.2.2""]","[""A.12.4.1""]","[""M1047""]","[""A1.1""]","[""6.4""]", , ,"[""/etc/audit""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.23,sIEd7ZsBlRQmCRKOeCfJ,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure changes to system administration scope (sudoers) is collected.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",99, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:38.034",sca,1769209058.621104,"Jan 23, 2026 @ 17:57:38.034", , , , ,1521831292,failed,"Edit or create a file in the /etc/audit/rules.d/ directory, ending in .rules extension, with the relevant rules to monitor scope changes for system administrators. Example: # printf "" -w /etc/sudoers -p wa -k scope -w /etc/sudoers.d -p wa -k scope "" >> /etc/audit/rules.d/50-scope.rules Merge and load the rules into active configuration: # augenrules --load Check if reboot is required. # if [[ $(auditctl -s | grep ""enabled"") =~ ""2"" ]]; then printf ""Reboot required to load rules\n""; fi.",8.5, ,"AU-3(1),AU-7",TA0004,"T1562,T1562.006",5.2.3.1,AU.L2-3.3.1,A.12.4.3,M1047,"10.2,10.2.1,10.2.1.2,10.2.1.5,9.4.5","CC5.2,CC7.2","10.1,10.2.2,10.2.4,10.2.5,10.3",4.8,"Monitor scope changes for system administrators. If the system has been properly configured to force system administrators to log in as themselves first and then use the sudo command to execute privileged commands, it is possible to monitor changes in scope. The file /etc/sudoers, or files in /etc/sudoers.d, will be written to when the file(s) or related attributes have changed. The audit records will be tagged with the identifier ""scope"".",19171,Ensure changes to system administration scope (sudoers) is collected.,Changes in the /etc/sudoers and /etc/sudoers.d files can indicate that an unauthorized change has been made to the scope of system administrator activity., ,check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0,"[""8.5""]","[""AU-3(1)"",""AU-7""]","[""TA0004""]","[""T1562"",""T1562.006""]","[""5.2.3.1""]","[""A.12.4.3""]","[""M1047""]","[""CC5.2"",""CC7.2""]","[""4.8""]", , ,"[""/etc/audit/rules.d""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.23,soEd7ZsBlRQmCRKOeCfJ,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure actions as another user are always logged.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",100, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:38.041",sca,1769209058.629875,"Jan 23, 2026 @ 17:57:38.041", , , , ,1521831292,failed,"Create audit rules Edit or create a file in the /etc/audit/rules.d/ directory, ending in .rules extension, with the relevant rules to monitor elevated privileges. 64 Bit systems Example: # printf "" -a always,exit -F arch=b64 -C euid!=uid -F auid!=unset -S execve -k user_emulation -a always,exit -F arch=b32 -C euid!=uid -F auid!=unset -S execve -k user_emulation "" >> /etc/audit/rules.d/50-user_emulation.rules Load audit rules Merge and load the rules into active configuration: # augenrules --load Check if reboot is required. # if [[ $(auditctl -s | grep ""enabled"") =~ ""2"" ]]; then printf ""Reboot required to load rules\n""; fi 32 Bit systems Follow the same procedures as for 64 bit systems and ignore any entries with b64.",8.5, ,"AU-3(1),AU-7",TA0004,"T1562,T1562.006",5.2.3.2,AU.L2-3.3.1,A.9.4.2,M1047,"10.2,10.2.1,10.2.1.2,10.2.1.5,9.4.5","CC5.2,CC7.2","10.1,10.2.2,10.2.4,10.2.5,10.3",4.9,"sudo provides users with temporary elevated privileges to perform operations, either as the superuser or another user.",19172,Ensure actions as another user are always logged.,Creating an audit log of users with temporary elevated privileges and the operation(s) they performed is essential to reporting. Administrators will want to correlate the events written to the audit trail with the records written to sudo's logfile to verify if unauthorized commands have been executed., ,check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0,"[""8.5""]","[""AU-3(1)"",""AU-7""]","[""TA0004""]","[""T1562"",""T1562.006""]","[""5.2.3.2""]","[""A.9.4.2""]","[""M1047""]","[""CC5.2"",""CC7.2""]","[""4.9""]", , ,"[""/etc/audit/rules.d""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.23,uYEd7ZsBlRQmCRKOeCfJ,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure login and logout events are collected.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",107, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:38.125",sca,1769209058.672834,"Jan 23, 2026 @ 17:57:38.125", , , , ,1521831292,failed,"Edit or create a file in the /etc/audit/rules.d/ directory, ending in .rules extension, with the relevant rules to monitor login and logout events. Example: # printf "" -w /var/log/lastlog -p wa -k logins -w /var/run/faillock -p wa -k logins "" >> /etc/audit/rules.d/50-login.rules Merge and load the rules into active configuration: # augenrules --load Check if reboot is required. # if [[ $(auditctl -s | grep ""enabled"") =~ ""2"" ]]; then printf ""Reboot required to load rules\n""; fi.",8.5, ,"AU-3,AU-3(1)",TA0001,"T1562,T1562.006",5.2.3.12,AU.L2-3.3.1,"A.8.1.3,A.9.4.2",M1047,"10.2,10.2.1,10.2.1.2,10.2.1.5,9.4.5","CC5.2,CC7.2","10.1,10.2.2,10.2.4,10.2.5,10.3","4.9,16.11,16.13",Monitor login and logout events. The parameters below track changes to files associated with login/logout events. - /var/log/lastlog - maintain records of the last time a user successfully logged in. - /var/run/faillock - directory maintains records of login failures via the pam_faillock module.,19178,Ensure login and logout events are collected.,Monitoring login/logout events could provide a system administrator with information associated with brute force attacks against user logins., ,check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0,"[""8.5""]","[""AU-3"",""AU-3(1)""]","[""TA0001""]","[""T1562"",""T1562.006""]","[""5.2.3.12""]","[""A.8.1.3"",""A.9.4.2""]","[""M1047""]","[""CC5.2"",""CC7.2""]","[""4.9"",""16.11"",""16.13""]", , ,"[""/etc/audit/rules.d""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.23,uoEd7ZsBlRQmCRKOeCfJ,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure events that modify the system's Mandatory Access Controls are collected.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",108, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:38.148",sca,1769209058.676999,"Jan 23, 2026 @ 17:57:38.148", , , , ,1521831292,failed,"Edit or create a file in the /etc/audit/rules.d/ directory, ending in .rules extension, with the relevant rules to monitor events that modify the system's Mandatory Access Controls. Example: # printf "" -w /etc/apparmor/ -p wa -k MAC-policy -w /etc/apparmor.d/ -p wa -k MAC-policy "" >> /etc/audit/rules.d/50-MAC-policy.rules Merge and load the rules into active configuration: # augenrules --load Check if reboot is required. # if [[ $(auditctl -s | grep ""enabled"") =~ ""2"" ]]; then printf ""Reboot required to load rules\n""; fi.",8.5, ,"AU-3(1),AU-7",TA0004,"T1562,T1562.006",5.2.3.14,AU.L2-3.3.1,A.12.1.2,M1022,"10.2,10.2.1,10.2.1.2,10.2.1.5,9.4.5","CC5.2,CC7.2","10.1,10.2.2,10.2.4,10.2.5,10.3",5.5,"Monitor AppArmor, an implementation of mandatory access controls. The parameters below monitor any write access (potential additional, deletion or modification of files in the directory) or attribute changes to the /etc/apparmor/ and /etc/apparmor.d/ directories. Note: If a different Mandatory Access Control method is used, changes to the corresponding directories should be audited.",19180,Ensure events that modify the system's Mandatory Access Controls are collected.,"Changes to files in the /etc/apparmor/ and /etc/apparmor.d/ directories could indicate that an unauthorized user is attempting to modify access controls and change security contexts, leading to a compromise of the system.", ,check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0,"[""8.5""]","[""AU-3(1)"",""AU-7""]","[""TA0004""]","[""T1562"",""T1562.006""]","[""5.2.3.14""]","[""A.12.1.2""]","[""M1022""]","[""CC5.2"",""CC7.2""]","[""5.5""]", , ,"[""/etc/audit/rules.d""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.23,voEd7ZsBlRQmCRKOeCfJ,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]","[""164.312(b)""]","[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure successful and unsuccessful attempts to use the usermod command are recorded.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",112, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:38.190",sca,1769209058.697582,"Jan 23, 2026 @ 17:57:38.190", , , , ,1521831292,failed,"Create audit rules Edit or create a file in the /etc/audit/rules.d/ directory, ending in .rules extension, with the relevant rules to monitor successful and unsuccessful attempts to use the usermod command. 64 Bit systems Example: # { UID_MIN=$(awk '/^\s*UID_MIN/{print $2}' /etc/login.defs) [ -n ""${UID_MIN}"" ] && printf "" -a always,exit -F path=/usr/sbin/usermod -F perm=x -F auid>=${UID_MIN} -F auid!=unset -k usermod "" >> /etc/audit/rules.d/50-usermod.rules || printf ""ERROR: Variable 'UID_MIN' is unset.\n"" } Load audit rules Merge and load the rules into active configuration: # augenrules --load Check if reboot is required. # if [[ $(auditctl -s | grep ""enabled"") =~ ""2"" ]]; then printf ""Reboot required to load rules\n""; fi 32 Bit systems Follow the same procedures as for 64 bit systems and ignore any entries with b64.",8.2,164.312(b),AU-7,TA0005,"T1562,T1562.006",5.2.3.18,AU.L2-3.3.1,A.12.4.1,M1022,"10.2.1,10.2.1.1,10.2.1.2,10.2.1.3,10.2.1.4,10.2.1.5,10.2.1.6,10.2.1.7,10.2.2,5.3.4,6.4.1,6.4.2", ,"10.2,10.3",6.2,The operating system must generate audit records for successful/unsuccessful uses of the usermod command.,19184,Ensure successful and unsuccessful attempts to use the usermod command are recorded.,"The usermod command modifies the system account files to reflect the changes that are specified on the command line. Without generating audit records that are specific to the security and mission needs of the organization, it would be difficult to establish, correlate, and investigate the events relating to an incident or identify those responsible for one. Audit records can be generated from various components within the information system (e.g., module or policy filter).", ,check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0,"[""8.2""]","[""AU-7""]","[""TA0005""]","[""T1562"",""T1562.006""]","[""5.2.3.18""]","[""A.12.4.1""]","[""M1022""]", ,"[""6.2""]", , ,"[""/etc/audit/rules.d""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
wazuh-alerts-4.x-2026.01.23,v4Ed7ZsBlRQmCRKOeCfJ,1,1, , , ,VM,000,VM, , , , , ,false,7,"[""2.2""]", ,"[""CC7.1"",""CC7.2""]",CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0: Ensure kernel module loading unloading and modification is collected.,"[""sca""]","[""CM.1""]","[""IV_35.7.d""]",113, , , ,19007, , ,sca, ,log,"Jan 23, 2026 @ 17:57:38.201",sca,1769209058.702916,"Jan 23, 2026 @ 17:57:38.201", , , , ,1521831292,failed,"Create audit rules Edit or create a file in the /etc/audit/rules.d/ directory, ending in .rules extension, with the relevant rules to monitor kernel module modification. 64 Bit systems Example: # { UID_MIN=$(awk '/^\s*UID_MIN/{print $2}' /etc/login.defs) [ -n ""${UID_MIN}"" ] && printf "" -a always,exit -F arch=b64 -S init_module,finit_module,delete_module,create_module,query_module -F auid>=${UID_MIN} -F auid!=unset -k kernel_modules -a always,exit -F path=/usr/bin/kmod -F perm=x -F auid>=${UID_MIN} -F auid!=unset -k kernel_modules "" >> /etc/audit/rules.d/50-kernel_modules.rules || printf ""ERROR: Variable 'UID_MIN' is unset.\n"" } Load audit rules Merge and load the rules into active configuration: # augenrules --load Check if reboot is required. # if [[ $(auditctl -s | grep ""enabled"") =~ ""2"" ]]; then printf ""Reboot required to load rules\n""; fi.",8.5, ,"AU-3(1),AU-7",TA0004,"T1562,T1562.006",5.2.3.19,AU.L2-3.3.1,A.12.4.1,M1047,"10.2,10.2.1,10.2.1.2,10.2.1.5,9.4.5","CC5.2,CC7.2","10.1,10.2.2,10.2.4,10.2.5,10.3",6.2,Monitor the loading and unloading of kernel modules. All the loading / listing / dependency checking of modules is done by kmod via symbolic links. The following system calls control loading and unloading of modules: - init_module - load a module - finit_module - load a module (used when the overhead of using cryptographically signed modules to determine the authenticity of a module can be avoided) - delete_module - delete a module - create_module - create a loadable module entry - query_module - query the kernel for various bits pertaining to modules Any execution of the loading and unloading module programs and system calls will trigger an audit record with an identifier of modules.,19185,Ensure kernel module loading unloading and modification is collected.,"Monitoring the use of all the various ways to manipulate kernel modules could provide system administrators with evidence that an unauthorized change was made to a kernel module, possibly compromising the security of the system.", ,check,CIS Ubuntu Linux 20.04 LTS Benchmark v2.0.0,"[""8.5""]","[""AU-3(1)"",""AU-7""]","[""TA0004""]","[""T1562"",""T1562.006""]","[""5.2.3.19""]","[""A.12.4.1""]","[""M1047""]","[""CC5.2"",""CC7.2""]","[""6.2""]", , ,"[""/etc/audit/rules.d""]", , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
